,metric,value,step
367,Loss/Contrast,6.692229747772217,87159.0
368,Loss/Contrast,6.667697906494141,87160.0
369,Loss/Contrast,6.694518089294434,87161.0
370,Loss/Contrast,6.6177544593811035,87163.0
371,Loss/Contrast,6.695611476898193,87164.0
372,Loss/Contrast,6.702486991882324,87166.0
373,Loss/Contrast,6.680996894836426,87167.0
374,Loss/Contrast,6.722301959991455,87168.0
375,Loss/Contrast,6.832709789276123,87169.0
376,Loss/Contrast,6.759790897369385,87170.0
377,Loss/Contrast,6.643390655517578,87172.0
378,Loss/Contrast,6.690449237823486,87173.0
379,Loss/Contrast,6.715445518493652,87176.0
380,Loss/Contrast,6.656997203826904,87177.0
381,Loss/Contrast,6.648065090179443,87178.0
382,Loss/Contrast,6.68972110748291,87179.0
383,Loss/Contrast,6.696831226348877,87180.0
384,Loss/Contrast,6.6216349601745605,87182.0
385,Loss/Contrast,6.642361164093018,87183.0
386,Loss/Contrast,6.633185863494873,87186.0
387,Loss/Contrast,6.681483745574951,87187.0
388,Loss/Contrast,6.724405288696289,87188.0
389,Loss/Contrast,6.674948215484619,87189.0
390,Loss/Contrast,6.651443958282471,87193.0
391,Loss/Contrast,6.676533222198486,87194.0
392,Loss/Contrast,6.612421035766602,87195.0
393,Loss/Contrast,6.627524375915527,87196.0
394,Loss/Contrast,6.587347984313965,87197.0
395,Loss/Contrast,6.75285530090332,87199.0
396,Loss/Contrast,6.579082012176514,87200.0
397,Loss/Contrast,6.593608379364014,87201.0
398,Loss/Contrast,6.717214107513428,87202.0
399,Loss/Contrast,6.645743370056152,87203.0
400,Loss/Contrast,6.620151519775391,87204.0
401,Loss/Contrast,6.651515960693359,87205.0
402,Loss/Contrast,6.629724979400635,87206.0
403,Loss/Contrast,6.6522111892700195,87207.0
404,Loss/Contrast,6.600114822387695,87208.0
405,Loss/Contrast,6.639729022979736,87209.0
406,Loss/Contrast,6.626357555389404,87210.0
407,Loss/Contrast,6.667727470397949,87211.0
408,Loss/Contrast,6.631816387176514,87212.0
409,Loss/Contrast,6.574123859405518,87214.0
410,Loss/Contrast,6.6707940101623535,87215.0
411,Loss/Contrast,6.5729475021362305,87216.0
412,Loss/Contrast,6.585866928100586,87217.0
413,Loss/Contrast,6.732171535491943,87218.0
414,Loss/Contrast,6.689390659332275,87219.0
415,Loss/Contrast,6.7851481437683105,87220.0
416,Loss/Contrast,6.62438440322876,87223.0
417,Loss/Contrast,6.556905269622803,87224.0
418,Loss/Contrast,6.6443328857421875,87225.0
419,Loss/Contrast,6.615419864654541,87227.0
420,Loss/Contrast,6.607529640197754,87230.0
421,Loss/Contrast,6.600250244140625,87231.0
422,Loss/Contrast,6.58620548248291,87233.0
423,Loss/Contrast,6.568502902984619,87234.0
424,Loss/Contrast,6.56498908996582,87235.0
425,Loss/Contrast,6.593840599060059,87236.0
426,Loss/Contrast,6.544768333435059,87237.0
427,Loss/Contrast,6.47572135925293,87239.0
428,Loss/Contrast,6.515797138214111,87241.0
429,Loss/Contrast,6.5739030838012695,87242.0
430,Loss/Contrast,6.616981029510498,87243.0
431,Loss/Contrast,6.56259298324585,87245.0
432,Loss/Contrast,6.609082221984863,87246.0
433,Loss/Contrast,6.560791492462158,87247.0
434,Loss/Contrast,6.634880065917969,87249.0
435,Loss/Contrast,6.677879333496094,87250.0
436,Loss/Contrast,6.642901420593262,87251.0
437,Loss/Contrast,6.597522735595703,87252.0
438,Loss/Contrast,6.6038408279418945,87253.0
439,Loss/Contrast,6.610810279846191,87254.0
440,Loss/Contrast,6.681999206542969,87256.0
441,Loss/Contrast,6.668326377868652,87262.0
442,Loss/Contrast,6.6006669998168945,87263.0
443,Loss/Contrast,6.613529682159424,87264.0
444,Loss/Contrast,6.717550277709961,87265.0
445,Loss/Contrast,6.707005023956299,87266.0
446,Loss/Contrast,6.657445430755615,87267.0
447,Loss/Contrast,6.686561107635498,87268.0
448,Loss/Contrast,6.677220821380615,87270.0
449,Loss/Contrast,6.728908061981201,87271.0
450,Loss/Contrast,6.690521717071533,87272.0
451,Loss/Contrast,6.555039882659912,87274.0
452,Loss/Contrast,6.643407821655273,87275.0
453,Loss/Contrast,6.682486534118652,87276.0
454,Loss/Contrast,6.600607872009277,87277.0
455,Loss/Contrast,6.635280132293701,87278.0
456,Loss/Contrast,6.608129024505615,87279.0
457,Loss/Contrast,6.676723480224609,87280.0
458,Loss/Contrast,6.585153102874756,87281.0
459,Loss/Contrast,6.667298793792725,87282.0
460,Loss/Contrast,6.623682975769043,87283.0
461,Loss/Contrast,6.588372707366943,87285.0
462,Loss/Contrast,6.598232269287109,87286.0
463,Loss/Contrast,6.638967037200928,87287.0
464,Loss/Contrast,6.627553462982178,87288.0
465,Loss/Contrast,6.620640277862549,87289.0
466,Loss/Contrast,6.655462265014648,87290.0
467,Loss/Contrast,6.679636001586914,87294.0
468,Loss/Contrast,6.664511680603027,87295.0
469,Loss/Contrast,6.71296501159668,87299.0
470,Loss/Contrast,6.728186130523682,87301.0
471,Loss/Contrast,6.75369930267334,87302.0
472,Loss/Contrast,6.832027912139893,87304.0
473,Loss/Contrast,6.693599700927734,87305.0
474,Loss/Contrast,6.706336498260498,87306.0
475,Loss/Contrast,6.675162315368652,87308.0
476,Loss/Contrast,6.709390163421631,87309.0
477,Loss/Contrast,6.707517147064209,87311.0
478,Loss/Contrast,6.606666564941406,87313.0
479,Loss/Contrast,6.679248332977295,87314.0
480,Loss/Contrast,6.6245832443237305,87317.0
481,Loss/Contrast,6.682247638702393,87320.0
482,Loss/Contrast,6.678567409515381,87321.0
483,Loss/Contrast,6.6620588302612305,87322.0
484,Loss/Contrast,6.666689395904541,87323.0
485,Loss/Contrast,6.637153148651123,87324.0
486,Loss/Contrast,6.653225421905518,87325.0
487,Loss/Contrast,6.679388046264648,87326.0
488,Loss/Contrast,6.701014518737793,87327.0
489,Loss/Contrast,6.681805610656738,87328.0
490,Loss/Contrast,6.634495735168457,87332.0
491,Loss/Contrast,6.648594856262207,87333.0
492,Loss/Contrast,6.641778469085693,87334.0
493,Loss/Contrast,6.693500518798828,87335.0
494,Loss/Contrast,6.680912494659424,87336.0
495,Loss/Contrast,6.673081874847412,87337.0
496,Loss/Contrast,6.720108985900879,87339.0
497,Loss/Contrast,6.647791385650635,87341.0
498,Loss/Contrast,6.676801681518555,87342.0
499,Loss/Contrast,6.692553520202637,87343.0
500,Loss/Contrast,6.743903636932373,87346.0
501,Loss/Contrast,6.848850250244141,87347.0
502,Loss/Contrast,6.701064586639404,87348.0
503,Loss/Contrast,6.698986530303955,87349.0
504,Loss/Contrast,6.637665748596191,87350.0
505,Loss/Contrast,6.665154457092285,87351.0
506,Loss/Contrast,6.682646751403809,87354.0
507,Loss/Contrast,6.711585998535156,87355.0
508,Loss/Contrast,6.670837879180908,87356.0
509,Loss/Contrast,6.723486423492432,87359.0
510,Loss/Contrast,6.662319660186768,87360.0
511,Loss/Contrast,6.786030292510986,87361.0
512,Loss/Contrast,6.65634298324585,87362.0
513,Loss/Contrast,6.673281192779541,87363.0
514,Loss/Contrast,6.726340293884277,87364.0
515,Loss/Contrast,6.640645503997803,87365.0
516,Loss/Contrast,6.677665710449219,87366.0
517,Loss/Contrast,6.707162857055664,87367.0
518,Loss/Contrast,6.651761054992676,87369.0
519,Loss/Contrast,6.695659160614014,87371.0
520,Loss/Contrast,6.662266254425049,87375.0
521,Loss/Contrast,6.700409412384033,87376.0
522,Loss/Contrast,6.666432857513428,87379.0
523,Loss/Contrast,6.656838893890381,87380.0
524,Loss/Contrast,6.67864465713501,87382.0
525,Loss/Contrast,6.6420769691467285,87383.0
526,Loss/Contrast,6.676698207855225,87384.0
527,Loss/Contrast,6.633448600769043,87385.0
528,Loss/Contrast,6.695901870727539,87387.0
529,Loss/Contrast,6.630558013916016,87388.0
530,Loss/Contrast,6.624324321746826,87389.0
531,Loss/Contrast,6.664052486419678,87391.0
532,Loss/Contrast,6.66633415222168,87392.0
533,Loss/Contrast,6.622127532958984,87393.0
534,Loss/Contrast,6.705710411071777,87394.0
535,Loss/Contrast,6.638751029968262,87395.0
536,Loss/Contrast,6.594235897064209,87396.0
537,Loss/Contrast,6.6362762451171875,87400.0
538,Loss/Contrast,6.661772727966309,87402.0
539,Loss/Contrast,6.6987624168396,87404.0
540,Loss/Contrast,6.783443927764893,87405.0
541,Loss/Contrast,6.6293559074401855,87406.0
542,Loss/Contrast,6.603664398193359,87407.0
543,Loss/Contrast,6.648782730102539,87408.0
544,Loss/Contrast,6.632103443145752,87409.0
545,Loss/Contrast,6.629067420959473,87410.0
546,Loss/Contrast,6.629763603210449,87411.0
547,Loss/Contrast,6.636220455169678,87413.0
548,Loss/Contrast,6.646756649017334,87415.0
549,Loss/Contrast,6.681838035583496,87416.0
550,Loss/Contrast,6.703837871551514,87417.0
551,Loss/Contrast,6.697206020355225,87420.0
552,Loss/Contrast,6.67920446395874,87421.0
553,Loss/Contrast,6.7486395835876465,87422.0
554,Loss/Contrast,6.685611724853516,87424.0
555,Loss/Contrast,6.722415924072266,87425.0
556,Loss/Contrast,6.69554328918457,87426.0
557,Loss/Contrast,6.746700286865234,87427.0
558,Loss/Contrast,6.717069149017334,87428.0
559,Loss/Contrast,6.676395893096924,87429.0
560,Loss/Contrast,6.687044620513916,87430.0
561,Loss/Contrast,6.6401686668396,87431.0
562,Loss/Contrast,6.698227882385254,87432.0
563,Loss/Contrast,6.670313835144043,87434.0
564,Loss/Contrast,6.693052291870117,87436.0
565,Loss/Contrast,6.649787425994873,87437.0
566,Loss/Contrast,6.637792110443115,87438.0
567,Loss/Contrast,6.664046287536621,87440.0
568,Loss/Contrast,6.636045932769775,87441.0
569,Loss/Contrast,6.656895160675049,87443.0
570,Loss/Contrast,6.607062816619873,87445.0
571,Loss/Contrast,6.711548805236816,87446.0
572,Loss/Contrast,6.632205963134766,87447.0
573,Loss/Contrast,6.771489143371582,87449.0
574,Loss/Contrast,6.60952615737915,87450.0
575,Loss/Contrast,6.681883335113525,87451.0
576,Loss/Contrast,6.630790710449219,87452.0
577,Loss/Contrast,6.6273722648620605,87454.0
578,Loss/Contrast,6.678071975708008,87455.0
579,Loss/Contrast,6.631192207336426,87456.0
