,metric,value,step
3150,Loss/Contrast,3.816713333129883,4198.0
304,Loss/Contrast,3.6395175457000732,4205.0
305,Loss/Contrast,3.8074569702148438,4206.0
3151,Loss/Contrast,4.062295436859131,4207.0
306,Loss/Contrast,3.1261541843414307,4215.0
3152,Loss/Contrast,3.5678646564483643,4227.0
3153,Loss/Contrast,3.781548500061035,4233.0
307,Loss/Contrast,3.1874217987060547,4236.0
308,Loss/Contrast,2.8273298740386963,4241.0
3154,Loss/Contrast,3.5355000495910645,4245.0
3155,Loss/Contrast,3.5411386489868164,4247.0
309,Loss/Contrast,3.388254165649414,4249.0
310,Loss/Contrast,3.492058277130127,4252.0
3156,Loss/Contrast,3.598184823989868,4254.0
311,Loss/Contrast,3.6334338188171387,4257.0
3157,Loss/Contrast,4.1270012855529785,4266.0
312,Loss/Contrast,3.7019219398498535,4266.0
3158,Loss/Contrast,3.3906049728393555,4273.0
3159,Loss/Contrast,4.210052490234375,4295.0
3160,Loss/Contrast,3.999837636947632,4308.0
313,Loss/Contrast,3.8220133781433105,4316.0
314,Loss/Contrast,3.727083206176758,4317.0
3161,Loss/Contrast,3.531135082244873,4354.0
315,Loss/Contrast,4.063750743865967,4367.0
316,Loss/Contrast,3.866173267364502,4376.0
317,Loss/Contrast,3.6004321575164795,4377.0
3162,Loss/Contrast,4.346776962280273,4388.0
318,Loss/Contrast,3.3924272060394287,4392.0
3163,Loss/Contrast,3.3360109329223633,4403.0
319,Loss/Contrast,3.5835020542144775,4404.0
3164,Loss/Contrast,3.0595760345458984,4418.0
3165,Loss/Contrast,3.346038818359375,4427.0
3166,Loss/Contrast,3.628260612487793,4432.0
320,Loss/Contrast,3.777954578399658,4452.0
321,Loss/Contrast,3.6347341537475586,4463.0
3167,Loss/Contrast,3.7448301315307617,4468.0
3168,Loss/Contrast,3.4942049980163574,4474.0
322,Loss/Contrast,3.6855506896972656,4479.0
3169,Loss/Contrast,3.2610397338867188,4482.0
323,Loss/Contrast,3.7759337425231934,4490.0
324,Loss/Contrast,3.2297463417053223,4501.0
3170,Loss/Contrast,3.8139002323150635,4502.0
3171,Loss/Contrast,3.254030704498291,4504.0
3172,Loss/Contrast,3.266089677810669,4513.0
325,Loss/Contrast,3.968388319015503,4516.0
3173,Loss/Contrast,3.897554636001587,4521.0
3174,Loss/Contrast,3.8733537197113037,4523.0
326,Loss/Contrast,3.9374802112579346,4527.0
327,Loss/Contrast,3.3415966033935547,4529.0
328,Loss/Contrast,3.966310739517212,4531.0
3175,Loss/Contrast,3.637549877166748,4532.0
329,Loss/Contrast,3.65936541557312,4537.0
330,Loss/Contrast,2.89859938621521,4541.0
3176,Loss/Contrast,3.306042194366455,4545.0
331,Loss/Contrast,3.9336133003234863,4549.0
3177,Loss/Contrast,3.8711442947387695,4560.0
3178,Loss/Contrast,3.587183952331543,4571.0
332,Loss/Contrast,3.7774977684020996,4574.0
333,Loss/Contrast,3.560293197631836,4575.0
3179,Loss/Contrast,3.93483567237854,4576.0
